speed_kmph,accel_x,accel_y,brake_pressure,steering_angle,throttle,lane_deviation,phone_usage,headway_distance,reaction_time,behavior_label,efficiency_score,behavior_encoded,speed_kmph_scaled,accel_x_scaled,accel_y_scaled,brake_pressure_scaled,steering_angle_scaled,throttle_scaled,lane_deviation_scaled,headway_distance_scaled,reaction_time_scaled
36.075011221318455,0.5357634189527443,0.7086331754081822,23.107811717130197,-3.169956089764467,53.12350548150829,0.8518714846208968,1,17.996004566723393,1.4000497114818222,Distracted,78.54,1,-1.6150073955763884,-0.7111334050012247,1.1504593122722129,-0.6608893830007332,-0.2753976657872313,-0.08743751665708337,0.673686361679205,-0.4503293422775209,0.8585518417254703
38.09053632587049,0.9737639558372702,0.0443120980457895,36.96113666604917,-24.38008153545242,36.3839043667284,1.4594951042899007,1,29.90418224637667,1.4285366907550168,Distracted,75.63,1,-1.4788762548613947,-0.2844848507152084,-1.0965341452310446,-0.1424515054859974,-2.1417046967525333,-0.8669312764389937,2.1184960828817525,0.5421619448973857,0.9196601732804568
71.31444489805509,3.6384344566641458,0.7893752668601113,79.73408727001504,-6.1002378508739135,78.11050734408914,0.2547229621314546,0,11.126012259878562,0.4069498440658552,Aggressive,57.58,0,0.7651089789257951,2.3111234216237526,1.4235606143684045,1.4582557476773024,-0.5332370391314264,1.0761034718043287,-0.7462156341722171,-1.0229112847818134,-1.2717784886080281
86.4859970442183,2.44136640359811,0.039135327028086,45.00700186827259,17.886191415642283,82.79493538933532,0.911664008515404,0,11.064505213109353,0.5399642642424287,Aggressive,61.52,0,1.7898149949459932,1.1450806631938737,-1.114044007561405,0.15865175265535444,1.5773606422675808,1.2942378469533737,0.8158612491944054,-1.0280376113836245,-0.9864449960045201
52.8167773592694,-0.201762839915681,0.560619152373741,38.759611619342856,-4.104322758391775,61.43237535593538,1.5912437280989993,1,21.967570454820624,1.369907717434282,Distracted,76.33,1,-0.48424712035299494,-1.4295446524676765,0.6498180520285657,-0.0751465414440076,-0.3576138265366856,0.29947207417165744,2.4317684545814156,-0.11931777640942236,0.793893284974993
42.985387848687054,0.7211614606825593,0.0859428136992733,6.230913613220418,-1.9192810474105169,27.733030765567214,0.1837295159114176,0,37.257845474082536,0.9838410753169726,Safe,91.23,2,-1.1482717290598454,-0.5305404609055011,-0.9557227982902526,-1.2924795077026172,-0.16534911228032415,-1.2697665616127454,-0.9150241167921894,1.1550556116409505,-0.03427063309350396
61.72637219066154,0.3083466767939774,0.0217959905544174,19.95654634900345,-0.0152124371640371,47.93216516157984,0.3907264424339979,0,47.89756943980253,0.967565047154588,Safe,92.33,2,0.11751829798219089,-0.9326560199108355,-1.172692418610581,-0.778820301026648,0.002192406691020934,-0.32917669290994966,-0.42282604874837465,2.0418271746791836,-0.06918486235617584
52.97121796805645,0.1225104488777475,0.007113496743084,19.12588892714006,-1.6001538827404047,21.890353012092277,0.0755915093055557,0,26.997959038118253,0.8578889229056621,Safe,96.4,2,-0.47381600431310233,-1.1136757933987598,-1.2223543496528517,-0.8099062874104672,-0.13726869037424172,-1.5418358192982915,-1.1721550743753129,0.29994174207740504,-0.3044546289395276
54.35165961121493,0.5175351068701253,0.1041480267446464,20.378814882960143,-0.4575511180108486,48.17872841055238,0.2932668212570206,0,34.624071326830645,0.9185549873003034,Safe,85.42,2,-0.380579212000654,-0.7288892804904231,-0.8941456543468109,-0.7630175963840452,-0.03672955971819493,-0.31769526556602357,-0.6545659014188806,0.9355427723254616,-0.1743179113321162
59.054711349586455,0.9826342874340764,0.3287319789661541,22.3905115092604,4.4529437302402135,40.56149289691787,0.8150632486381141,1,11.281027779501764,1.4890359480770907,Distracted,84.32,1,-0.06292908869522063,-0.27584441803735366,-0.13451497499886772,-0.687733162286941,0.39535138597338304,-0.6723983142799373,0.586163600142694,-1.0099914613846706,1.0494390676943872
50.54343845102145,0.6277733392057698,0.0824124599095665,10.708211885016022,1.3176796662826002,37.07859434288402,0.0739741954286315,0,34.3203362794445,0.9854465777647392,Safe,89.0,2,-0.6377913347677068,-0.6215081736370119,-0.967663834241782,-1.1249239914934028,0.11947534830070008,-0.8345824469965625,-1.176000729376165,0.9102278672031199,-0.030826618375426038
47.87915726941581,0.6733312089817125,0.310821951787655,44.20685625926004,14.866864581418069,67.60097918186874,0.7046611407931198,1,27.693759270157894,1.5287719633032564,Distracted,69.6,1,-0.8177402898158641,-0.5771310607354793,-0.19509368500092855,0.1287076206315423,1.3116860749990282,0.5867183565598563,0.3236490541436576,0.3579334589035289,1.1346780665305818
51.17566354736726,0.8218568904745641,0.5963452962646569,40.41747281382001,37.056381954428105,65.28320812671764,0.5660987485633895,1,22.737967155810345,1.3916335797368855,Distracted,70.04,1,-0.595090043992502,-0.4324548287518258,0.7706578301422391,-0.013103815813302496,3.2641710988626924,0.47878937654979875,-0.005825121655580379,-0.05510879045290338,0.8404981279867175
57.70735798189958,0.5817462412436224,-0.0066197064107339,23.392471132469904,-0.050465817564189,43.11441237052945,0.1023989279014789,0,49.4149930773923,0.7466344254098923,Safe,82.0,2,-0.15393105660678819,-0.6663423533921574,-1.2688054087697949,-0.6502364730569136,-0.0009095849438033569,-0.5535194482149073,-1.1084122939204741,2.168297385300441,-0.5431102145232257
59.00051779070135,0.2788371793818399,0.0590906470760849,18.428967567217494,7.902890316643804,49.746999545559206,0.3588563347175629,0,34.34605963919205,0.7031759065578397,Safe,81.21,2,-0.06658939090320229,-0.9614006979382844,-1.0465473179060552,-0.8359874218648446,0.6989167555958787,-0.24466738664574453,-0.49860691037709276,0.9123717897337631,-0.6363344751031738
50.922738896600194,0.7938749420674731,0.4571046899329737,32.22762372941104,9.832149318065962,49.43355771196444,1.0761919704716325,1,22.413685210217835,1.3751304025693611,Distracted,76.47,1,-0.6121728980567357,-0.4597115483871688,0.29969169327314776,-0.3195954336843114,0.8686748104516683,-0.25926307215022154,1.2070764540501557,-0.08213618408497962,0.8050966341185096
93.2889646637542,2.0682052547529133,0.5100577586825688,76.14069666169077,5.750928824163691,89.2040697863707,0.3291091162017981,0,19.145550151801785,0.5709845169755706,Aggressive,47.54,0,2.249296119841443,0.7815910067588502,0.47879966243088806,1.3237790204706406,0.5095628135804757,1.5926846399108032,-0.5693399581044437,-0.35452005826338584,-0.9199024584206908
63.55995531735957,0.3710088905500288,0.0949287858301189,5.592427644009129,5.359202542679082,23.894144819323685,0.2338050214778339,0,34.610395375656566,0.9080522951351646,Safe,95.81,2,0.24136084505314093,-0.8716178689132512,-0.9253287294049416,-1.3163737938701174,0.4750942992277118,-1.4485275499477206,-0.7959543918925844,0.9344029453301611,-0.1968475726518468
35.84792086720524,-0.1922452322210676,0.1629163833821081,45.39853493278572,-13.291889807309392,33.34970426111236,0.6165505553586468,1,17.867244149082858,1.8839026591456631,Distracted,75.9,1,-1.6303453682372027,-1.4202737196235031,-0.695368109312576,0.17330423295820538,-1.1660400201849677,-1.0082213843716772,0.11413937371694688,-0.4610609248990656,1.8964802954987938
64.64462668105898,2.240962696376702,0.5883196524443809,95.56912497296408,-1.9601977066910343,86.60475125206926,0.2964668640523722,0,10.343527110192843,0.5212968221218239,Aggressive,50.77,0,0.3146209347973999,0.9498709664940876,0.7435119668376878,2.0508559622361426,-0.16894942332489488,1.4716451621311042,-0.6469568276611706,-1.0881277867772254,-1.0264891239357268
57.48149213462963,0.3771619163749015,0.017353271881352,9.607940886459293,2.0932115871515298,37.6692630428456,0.2543175189766048,0,31.87397775992258,0.9813965583166168,Safe,95.68,2,-0.16918632451090582,-0.8656243155917435,-1.1877194290910265,-1.1660998220818046,0.1877154292168629,-0.8070774567305742,-0.747179698426074,0.7063352497726502,-0.03951444479838732
50.41396767997722,0.254764614359657,0.0729418633966364,36.969750975907445,0.0855245327612769,57.88408850810566,1.2717887815761355,1,22.29396725298349,1.5508964627180044,Distracted,76.93,1,-0.6465359560635147,-0.9848493565580296,-0.999697092147279,-0.1421291291225146,0.011056386101759196,0.13424307995402215,1.6721672849068423,-0.09211411964068478,1.1821380387782083
47.08330787868538,0.5061569611716267,0.2168779998624027,40.023228632715245,-3.650556396215144,49.20756807154578,0.6512255517381531,1,21.22974913911673,1.4425641730096372,Distracted,78.12,1,-0.8714929744898393,-0.739972530404338,-0.5128488376541542,-0.02785775519089863,-0.3176863233111937,-0.2697864719178641,0.1965897101259637,-0.18081175533948496,0.9497509747050794
56.574241467558906,0.4008795635235516,0.0731021992271291,11.52949492401624,-6.915624988565938,45.84523661559536,0.3429573361375339,0,28.92356816303141,0.8229353181235656,Safe,83.95,2,-0.2304631937217346,-0.8425213761775271,-0.999154773719643,-1.0941888259538584,-0.6049840333644414,-0.4263562951926667,-0.5364116088157819,0.46043231673907303,-0.3794347259720056
46.91801016116744,1.027877997382891,0.3092917083987597,20.01539572878869,10.352086997863848,53.17113899382492,1.5652915879143023,1,27.87139060542202,1.9500591425734508,Distracted,76.37,1,-0.8826573935250981,-0.23177332265126124,-0.20026956606266946,-0.7766179598802866,0.9144248155591513,-0.08521942165274518,2.3700593583397542,0.37273820546690273,2.0383946868088367
60.63666799278562,0.6046064294112795,0.2333972378743559,38.3460506472958,-4.720600925769339,68.10830916407278,1.143647684162524,1,17.4291608063417,1.9896196350592112,Distracted,74.44,1,0.04391828418740508,-0.6440746495628159,-0.45697432004412597,-0.09062337991863956,-0.41184095875013454,0.6103426085696102,1.3674729029971973,-0.49757313629056693,2.123257166193346
59.11440814972632,2.1401437410716637,1.0670399018066872,66.49754104785487,17.278023044225737,72.22033799386948,0.8727023196427199,0,11.096302156776636,0.4615099719499153,Aggressive,57.78,0,-0.058897090541627097,0.8516650103291038,2.362730903202456,0.962899798521002,1.5238471017422384,0.8018227275337224,0.7232179993016715,-1.0253874838496282,-1.154739810956485
54.95487704349144,1.051394853744364,0.2643018070566796,50.97185613578221,-0.3331347675009987,51.5347598985273,1.736797886633037,1,25.837886396809004,1.825494987270723,Distracted,77.06,1,-0.3398371359185887,-0.2088659699814641,-0.35244299155557224,0.3818766028292266,-0.025782000246273806,-0.16141880565693417,2.7778676785154555,0.2032550768325064,1.7711881280120423
54.869920621197785,0.4672350921479148,0.1757615587482512,18.534268445791056,-1.2264594349847329,49.681337371724105,0.2728115730060352,0,28.745321648494627,0.8931795045679566,Safe,84.96,2,-0.3455752012256298,-0.7778856326740148,-0.6519207071575777,-0.8320467098560375,-0.10438682095461062,-0.24772500160366517,-0.703204467409344,0.4455762978412931,-0.22875167200940938
28.071099255441258,0.4560639149815306,0.2670129016404991,36.992753608339285,16.86910994684743,44.52554628375203,0.8281705768267467,1,20.88829082478794,1.780392589894105,Distracted,71.88,1,-2.1556018360209386,-0.78876727821174,-0.34327301035205277,-0.14126829347625733,1.487866296694898,-0.4878087976425689,0.6173302542570364,-0.2092707195086039,1.6744375309626542
66.87457473211748,0.6052222420130396,0.1392034488479165,20.711886000580414,-3.891469906289324,32.92488191643429,0.2425915242562074,0,46.16824104269397,0.8334550183204492,Safe,88.07,2,0.46523447527882217,-0.6434747974299375,-0.7755745193938044,-0.7505529581894442,-0.338884622154701,-1.0280035980828568,-0.7750618126401805,1.89769568680871,-0.3568685801786846
64.99147220175259,1.981713002755363,0.4600646562710863,62.500671668027394,-17.617609983898284,91.08742623498136,0.0803523852878308,0,8.978644754616342,0.5580869565587462,Aggressive,62.79,0,0.3380473244153058,0.6973404381769552,0.30970345599272897,0.8133235425953018,-1.5466658679777534,1.6803847343796516,-1.1608346456132155,-1.2018843902114362,-0.9475694283244954
46.06843321749747,0.5352338039060586,0.5939459148057012,41.00177080597703,-6.562234238280124,33.765495007458114,1.1613643437297196,1,10.935781735194016,1.581674584196671,Distracted,80.98,1,-0.9400389057700945,-0.7116492936245671,0.7625421845244094,0.0087625745303128,-0.5738887131776104,-0.988859734716512,1.4095996425466968,-1.0387661152506866,1.2481611728536346
44.44356175307965,0.4193652669311696,0.077647995676889,3.721199594246108,-0.9308729255637292,35.72415019801024,0.1632805200734736,0,29.323772186581184,0.991257781559074,Safe,88.14,2,-1.049784800508331,-0.8245147803639252,-0.9837791139222647,-1.3864014227637051,-0.07837777248370387,-0.8976532903017875,-0.963647815771479,0.49378746285384434,-0.018360819008205832
68.94038339586497,1.2481735453891711,0.5630570383181126,92.6819976256275,-20.723854989986958,77.04501910409083,0.6269477085505987,0,6.524163082746457,0.5783338619336349,Aggressive,59.35,0,0.6047618318271129,-0.017187336658955926,0.6580639348611433,1.9428099747503207,-1.819988480312549,1.0264881059121038,0.1388617635620737,-1.406454034651969,-0.9041371431830744
